id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
386,12/05/2017 12:54:15 PM,12/05/2017 01:20:42 PM,1,1.19,1,N,230,162,1,16,0,0.5,1.11,0,0.3,17.91
387,12/05/2017 12:08:57 PM,12/05/2017 12:24:20 PM,1,0.9,1,N,246,100,2,10,0,0.5,0,0,0.3,10.8
388,12/05/2017 12:26:49 PM,12/05/2017 12:44:04 PM,1,1.4,1,N,186,107,1,11.5,0,0.5,0,0,0.3,12.3
389,12/05/2017 12:58:48 PM,12/05/2017 01:13:40 PM,1,1.5,1,N,137,230,1,10.5,0,0.5,2.25,0,0.3,13.55
390,12/05/2017 12:12:32 PM,12/05/2017 12:23:10 PM,1,1.1,1,N,161,170,1,8.5,0,0.5,2,0,0.3,11.3
391,12/05/2017 12:43:58 PM,12/05/2017 12:51:11 PM,1,1.1,1,N,170,107,1,7,0,0.5,1.95,0,0.3,9.75
392,12/05/2017 12:52:29 PM,12/05/2017 12:59:52 PM,1,1.1,1,N,107,137,1,6.5,0,0.5,1.45,0,0.3,8.75
393,12/05/2017 12:15:32 PM,12/05/2017 12:23:10 PM,1,0.5,1,Y,237,162,2,6,0,0.5,0,0,0.3,6.8
394,12/05/2017 12:29:48 PM,12/05/2017 12:34:26 PM,1,0.7,1,Y,141,229,1,5,0,0.5,1,0,0.3,6.8
395,12/05/2017 12:45:30 PM,12/05/2017 12:54:29 PM,2,0.2,1,N,141,237,1,7,0,0.5,1.55,0,0.3,9.35
396,12/05/2017 12:08:15 PM,12/05/2017 12:11:57 PM,2,0.08,1,N,164,186,2,4,0,0.5,0,0,0.3,4.8
397,12/05/2017 12:15:41 PM,12/05/2017 12:44:55 PM,2,3.77,1,N,186,87,1,20,0,0.5,5.2,0,0.3,26
398,12/05/2017 12:52:15 PM,12/05/2017 01:25:31 PM,2,5.63,1,N,87,161,1,26.5,0,0.5,5.46,0,0.3,32.76
399,12/05/2017 11:57:04 AM,12/05/2017 12:03:56 PM,1,0.62,1,N,100,230,2,6,0,0.5,0,0,0.3,6.8
400,12/05/2017 12:04:36 PM,12/05/2017 12:39:48 PM,1,2.54,1,N,230,107,2,20.5,0,0.5,0,0,0.3,21.3
401,12/05/2017 12:45:12 PM,12/05/2017 12:54:36 PM,1,1.19,1,N,137,79,2,7.5,0,0.5,0,0,0.3,8.3
402,12/05/2017 12:03:56 PM,12/05/2017 12:19:52 PM,1,2.48,1,N,236,48,2,12.5,0,0.5,0,0,0.3,13.3
403,12/05/2017 12:31:08 PM,12/05/2017 12:59:29 PM,1,1.64,1,N,100,162,2,17,0,0.5,0,0,0.3,17.8
404,12/05/2017 12:18:54 PM,12/05/2017 12:35:28 PM,1,2.1,1,N,151,142,2,12,0,0.5,0,0,0.3,12.8
405,12/05/2017 12:42:34 PM,12/05/2017 12:44:35 PM,1,0.3,1,N,143,239,1,3.5,0,0.5,1.25,0,0.3,5.55
406,12/05/2017 12:26:07 PM,12/05/2017 12:32:56 PM,1,0.63,1,N,43,239,2,5.5,0,0.5,0,0,0.3,6.3
407,12/05/2017 12:45:53 PM,12/05/2017 12:51:32 PM,1,0.65,1,N,239,236,1,5.5,0,0.5,1.26,0,0.3,7.56
408,12/05/2017 12:30:50 PM,12/05/2017 12:34:00 PM,1,0.3,1,N,233,137,1,4,0,0.5,1,0,0.3,5.8
409,12/05/2017 12:55:24 PM,12/05/2017 01:02:11 PM,1,1,1,N,140,236,1,6.5,0,0.5,1,0,0.3,8.3
410,12/05/2017 12:21:09 PM,12/05/2017 12:41:26 PM,5,3.11,1,N,138,129,2,15,0,0.5,0,0,0.3,15.8
411,12/05/2017 12:03:06 PM,12/05/2017 12:12:34 PM,1,1.2,1,N,114,232,1,8,0,0.5,2.2,0,0.3,11
412,12/05/2017 12:26:25 PM,12/05/2017 12:30:59 PM,1,0.8,1,N,24,166,1,5,0,0.5,1.45,0,0.3,7.25
413,12/05/2017 12:23:27 PM,12/05/2017 12:36:48 PM,2,1.61,1,N,100,68,1,9.5,0,0.5,1.2,0,0.3,11.5
414,12/05/2017 12:41:46 PM,12/05/2017 12:48:08 PM,2,0.75,1,N,249,211,2,6,0,0.5,0,0,0.3,6.8
415,12/05/2017 12:07:36 PM,12/05/2017 12:18:50 PM,1,0.51,1,N,100,230,2,8,0,0.5,0,0,0.3,8.8
416,12/05/2017 12:52:55 PM,12/05/2017 01:00:50 PM,1,0.87,1,N,142,143,1,7,0,0.5,2.34,0,0.3,10.14
417,12/05/2017 12:14:05 PM,12/05/2017 12:30:30 PM,5,2.31,1,N,141,143,1,12.5,0,0.5,1,0,0.3,14.3
418,12/05/2017 12:34:10 PM,12/05/2017 12:46:06 PM,5,1.37,1,N,142,141,1,9,0,0.5,1.96,0,0.3,11.76
419,12/05/2017 12:33:09 PM,12/05/2017 12:41:22 PM,2,0.83,1,N,140,237,2,6.5,0,0.5,0,0,0.3,7.3
420,12/05/2017 12:55:12 PM,12/05/2017 01:02:20 PM,1,0.6,1,N,162,170,2,6,0,0.5,0,0,0.3,6.8
421,12/05/2017 12:35:06 PM,12/05/2017 12:52:11 PM,2,6.48,1,N,162,13,1,21,0,0.5,2,0,0.3,23.8
422,12/05/2017 12:53:23 PM,12/05/2017 01:05:13 PM,2,1.78,1,N,13,87,1,10.5,0,0.5,1.7,0,0.3,13
423,12/05/2017 12:11:19 PM,12/05/2017 12:19:44 PM,1,3.9,1,N,107,88,2,12.5,0,0.5,0,0,0.3,13.3
424,12/05/2017 12:22:08 PM,12/05/2017 12:32:46 PM,1,1.3,1,N,88,13,1,8.5,0,0.5,1.85,0,0.3,11.15
425,12/05/2017 12:46:00 PM,12/05/2017 01:08:12 PM,1,2.2,1,N,261,113,1,14.5,0,0.5,3.05,0,0.3,18.35
426,12/05/2017 12:07:36 PM,12/05/2017 12:15:44 PM,1,2.5,1,N,137,232,2,10,0,0.5,0,0,0.3,10.8
427,12/05/2017 12:26:24 PM,12/05/2017 12:44:44 PM,1,2.1,1,N,79,68,1,13,0,0.5,1.2,0,0.3,15
428,12/05/2017 12:53:29 PM,12/05/2017 01:17:03 PM,1,2.5,1,N,246,163,1,15.5,0,0.5,3.25,0,0.3,19.55
429,12/05/2017 12:09:51 PM,12/05/2017 12:32:03 PM,1,4.5,1,N,140,234,1,19,0,0.5,3.95,0,0.3,23.75
430,12/05/2017 12:33:20 PM,12/05/2017 12:51:00 PM,1,1.5,1,N,234,246,1,12,0,0.5,1,0,0.3,13.8
431,12/05/2017 12:52:25 PM,12/05/2017 01:14:31 PM,1,6.7,1,N,246,116,2,23,0,0.5,0,0,0.3,23.8
432,12/05/2017 12:06:25 PM,12/05/2017 12:14:13 PM,1,1.4,1,N,143,246,2,7.5,0,0.5,0,0,0.3,8.3
433,12/05/2017 12:17:49 PM,12/05/2017 12:31:19 PM,1,1.3,1,N,50,164,1,9.5,0,0.5,2.06,0,0.3,12.36
434,12/05/2017 12:45:02 PM,12/05/2017 12:48:23 PM,1,0.2,1,N,170,170,2,4,0,0.5,0,0,0.3,4.8
435,12/05/2017 12:53:07 PM,12/05/2017 01:03:30 PM,1,1.3,1,N,107,249,1,8,0,0.5,2.6,0,0.3,11.4
436,12/05/2017 12:07:50 PM,12/05/2017 12:22:54 PM,1,1.5,1,N,211,90,1,10.5,0,0.5,2.03,0,0.3,13.33
437,12/05/2017 12:25:43 PM,12/05/2017 12:45:50 PM,1,1.3,1,N,90,107,2,12.5,0,0.5,0,0,0.3,13.3
438,12/05/2017 12:29:54 PM,12/05/2017 02:16:40 PM,1,18.46,2,N,132,100,2,52,0,0.5,0,5.76,0.3,58.56
439,12/05/2017 12:01:10 PM,12/05/2017 12:10:05 PM,1,1.4,1,N,237,236,1,8,0,0.5,1.32,0,0.3,10.12
440,12/05/2017 12:30:45 PM,12/05/2017 12:46:42 PM,1,1.8,1,N,140,161,1,11.5,0,0.5,2.45,0,0.3,14.75
441,12/05/2017 12:47:50 PM,12/05/2017 12:54:35 PM,1,0.4,1,N,161,161,2,6,0,0.5,0,0,0.3,6.8
442,12/05/2017 12:26:18 PM,12/05/2017 12:53:07 PM,1,9.78,1,N,138,79,1,29,0,0.5,5.96,0,0.3,35.76
443,12/05/2017 12:12:33 PM,12/05/2017 12:22:52 PM,1,0.9,1,N,170,229,1,8,0,0.5,2.2,0,0.3,11
444,12/05/2017 12:33:18 PM,12/05/2017 12:39:19 PM,1,0.9,1,N,262,236,1,6,0,0.5,1,0,0.3,7.8
445,12/05/2017 12:57:05 PM,12/05/2017 01:34:57 PM,1,3.1,1,N,236,164,1,23,0,0.5,1,0,0.3,24.8
446,12/05/2017 12:02:50 PM,12/05/2017 12:27:15 PM,1,1.4,1,N,246,161,1,15,0,0.5,2,0,0.3,17.8
447,12/05/2017 12:31:02 PM,12/05/2017 12:49:29 PM,1,2,1,N,161,143,1,13,0,0.5,2.75,0,0.3,16.55
448,12/05/2017 12:36:49 PM,12/05/2017 12:56:32 PM,3,0.9,1,N,230,237,2,12.5,0,0.5,0,0,0.3,13.3
449,12/05/2017 12:58:46 PM,12/05/2017 01:12:47 PM,2,1.9,1,N,237,75,2,11,0,0.5,0,0,0.3,11.8
450,12/05/2017 12:54:29 PM,12/05/2017 01:02:01 PM,3,0.99,1,N,68,158,1,6.5,0,0.5,1.46,0,0.3,8.76
451,12/05/2017 12:44:47 PM,12/05/2017 01:21:57 PM,1,8.22,1,N,138,162,1,32,0,0.5,7.71,5.76,0.3,46.27
452,12/05/2017 12:08:38 PM,12/05/2017 12:15:16 PM,2,0.73,1,N,163,237,2,6,0,0.5,0,0,0.3,6.8
453,12/05/2017 12:16:54 PM,12/05/2017 12:30:23 PM,3,1.15,1,N,237,161,1,9.5,0,0.5,2.06,0,0.3,12.36
454,12/05/2017 12:31:06 PM,12/05/2017 12:57:46 PM,2,1.29,1,N,161,100,1,16,0,0.5,3,0,0.3,19.8
455,12/05/2017 12:59:08 PM,12/05/2017 01:10:24 PM,2,1.18,1,N,100,246,1,8.5,0,0.5,1.86,0,0.3,11.16
456,12/05/2017 12:21:01 PM,12/05/2017 12:34:44 PM,1,1.8,1,N,261,211,2,10,0,0.5,0,0,0.3,10.8
457,12/05/2017 12:35:25 PM,12/05/2017 01:16:30 PM,1,8.6,1,N,138,234,1,34.5,0,0.5,10.25,5.76,0.3,51.31
458,12/05/2017 12:21:03 PM,12/05/2017 01:08:16 PM,6,18.55,3,N,162,1,1,73,0,0,20.68,28,0.3,121.98
459,12/05/2017 12:38:31 PM,12/05/2017 12:53:16 PM,1,1.18,1,N,79,234,1,10.5,0,0.5,0,0,0.3,11.3
460,12/05/2017 12:54:51 PM,12/05/2017 12:59:51 PM,1,0.65,1,N,234,113,1,5,0,0.5,1.16,0,0.3,6.96
461,12/05/2017 12:17:30 PM,12/05/2017 12:36:35 PM,1,1.33,1,N,186,161,1,12,0,0.5,2.56,0,0.3,15.36
462,12/05/2017 12:38:31 PM,12/05/2017 12:43:26 PM,1,0.45,1,N,161,164,1,5,0,0.5,1.16,0,0.3,6.96
463,12/05/2017 12:46:17 PM,12/05/2017 12:55:52 PM,1,1.83,1,N,164,249,1,8.5,0,0.5,1.86,0,0.3,11.16
464,12/05/2017 12:00:39 PM,12/05/2017 12:24:32 PM,1,1.6,1,N,162,164,1,15,0,0.5,0,0,0.3,15.8
465,12/05/2017 12:38:55 PM,12/05/2017 12:58:25 PM,1,1.9,1,N,164,237,1,13,0,0.5,3.45,0,0.3,17.25
466,12/05/2017 12:00:47 PM,12/05/2017 12:15:17 PM,1,4.81,1,N,87,162,2,17,0,0.5,0,0,0.3,17.8
467,12/05/2017 12:53:00 PM,12/05/2017 01:21:37 PM,1,16.17,1,N,231,138,1,44,0,0.5,10.11,5.76,0.3,60.67
468,12/05/2017 12:20:38 PM,12/05/2017 12:42:09 PM,1,6,1,N,141,45,1,21.5,0,0.5,2,0,0.3,24.3
469,12/05/2017 12:44:24 PM,12/05/2017 01:30:47 PM,1,5,1,N,144,230,1,29.5,0,0.5,1,0,0.3,31.3
470,12/05/2017 12:46:13 PM,12/05/2017 12:59:26 PM,1,4,1,N,209,107,1,14.5,0,0.5,3.05,0,0.3,18.35
471,12/05/2017 12:09:59 PM,12/05/2017 12:36:13 PM,1,1.8,1,N,237,100,2,16,0,0.5,0,0,0.3,16.8
472,12/05/2017 12:10:51 PM,12/05/2017 12:40:28 PM,2,3.91,1,N,186,236,2,19.5,0,0.5,0,0,0.3,20.3
473,12/05/2017 12:38:52 PM,12/05/2017 12:52:53 PM,1,1,1,Y,48,161,1,9.5,0,0.5,2.55,0,0.3,12.85
474,12/05/2017 12:54:40 PM,12/05/2017 01:08:29 PM,1,1.5,1,N,170,107,1,10,0,0.5,2.7,0,0.3,13.5
475,12/05/2017 12:00:24 PM,12/05/2017 12:18:03 PM,1,2.4,1,N,233,262,1,12.5,0,0.5,2.65,0,0.3,15.95
476,12/05/2017 12:35:18 PM,12/05/2017 12:39:03 PM,1,0.39,1,N,114,114,2,4.5,0,0.5,0,0,0.3,5.3
477,12/05/2017 11:56:48 AM,12/05/2017 12:12:59 PM,1,2.23,1,N,231,234,1,12,0,0.5,2.56,0,0.3,15.36
478,12/05/2017 12:23:34 PM,12/05/2017 12:36:36 PM,1,0.8,1,N,234,164,1,9,0,0.5,1.96,0,0.3,11.76
479,12/05/2017 12:50:32 PM,12/05/2017 12:56:23 PM,1,1.04,1,N,68,68,2,6,0,0.5,0,0,0.3,6.8
480,12/05/2017 12:22:41 PM,12/05/2017 01:20:52 PM,2,18.82,2,N,132,79,2,52,0,0.5,0,0,0.3,52.8
481,12/05/2017 12:39:22 PM,12/05/2017 12:43:39 PM,2,0.5,1,N,262,262,2,4.5,0,0.5,0,0,0.3,5.3
482,12/05/2017 12:21:31 PM,12/05/2017 12:25:16 PM,1,0.6,1,N,141,141,2,4.5,0,0.5,0,0,0.3,5.3
483,12/05/2017 12:26:53 PM,12/05/2017 12:37:43 PM,1,1.2,1,N,141,162,2,8,0,0.5,0,0,0.3,8.8
484,12/05/2017 12:58:59 PM,12/05/2017 01:14:52 PM,4,1.1,1,N,162,170,1,10.5,0,0.5,2.8,0,0.3,14.1
485,12/05/2017 12:07:21 PM,12/05/2017 12:25:21 PM,5,1.36,1,N,236,140,2,12,0,0.5,0,0,0.3,12.8
486,12/05/2017 12:31:22 PM,12/05/2017 12:42:34 PM,1,1.73,1,N,211,13,1,9.5,0,0.5,2.06,0,0.3,12.36
487,12/05/2017 12:43:53 PM,12/05/2017 01:03:37 PM,1,3.16,1,N,13,90,1,15.5,0,0.5,3.26,0,0.3,19.56
488,12/05/2017 12:09:12 PM,12/05/2017 12:14:06 PM,1,0.7,1,N,238,239,2,5,0,0.5,0,0,0.3,5.8
489,12/05/2017 12:23:50 PM,12/05/2017 12:42:35 PM,1,2.3,1,N,151,142,2,13.5,0,0.5,0,0,0.3,14.3
490,12/05/2017 12:23:48 PM,12/05/2017 12:30:10 PM,1,0.03,1,N,138,138,2,5.5,0,0.5,0,0,0.3,6.3
491,12/05/2017 11:56:52 AM,12/05/2017 12:14:48 PM,1,3.71,1,N,74,126,2,15,0,0.5,0,0,0.3,15.8
492,12/05/2017 12:34:02 PM,12/05/2017 12:49:21 PM,1,1.18,1,N,75,237,2,10.5,0,0.5,0,0,0.3,11.3
493,12/05/2017 12:00:36 PM,12/05/2017 12:04:57 PM,1,0.53,1,N,236,75,2,4.5,0,0.5,0,0,0.3,5.3
494,12/05/2017 12:17:21 PM,12/05/2017 12:28:33 PM,2,0.63,1,N,236,237,1,8,0,0.5,1.76,0,0.3,10.56
495,12/05/2017 12:29:50 PM,12/05/2017 12:39:28 PM,1,1.48,1,N,237,238,1,8,0,0.5,1.76,0,0.3,10.56
496,12/05/2017 12:00:59 PM,12/05/2017 12:14:58 PM,2,0.99,1,N,68,170,1,9.5,0,0.5,2.06,0,0.3,12.36
497,12/05/2017 12:26:04 PM,12/05/2017 12:38:54 PM,2,1.36,1,N,162,140,1,9.5,0,0.5,2.58,0,0.3,12.88
498,12/05/2017 12:43:14 PM,12/05/2017 01:12:39 PM,2,2.79,1,N,140,107,2,18.5,0,0.5,0,0,0.3,19.3
499,12/05/2017 12:45:50 PM,12/05/2017 12:49:36 PM,1,0.72,1,N,170,229,2,4.5,0,0.5,0,0,0.3,5.3
500,12/05/2017 12:13:11 PM,12/05/2017 12:34:16 PM,1,6.67,1,N,162,231,1,23,0,0.5,4.76,0,0.3,28.56
501,12/05/2017 12:08:44 PM,12/05/2017 12:27:54 PM,1,1,1,N,107,90,1,12,0,0.5,2.55,0,0.3,15.35
502,12/05/2017 12:32:31 PM,12/05/2017 12:51:17 PM,1,3.5,1,N,249,66,1,15,0,0.5,3.95,0,0.3,19.75
503,12/05/2017 12:14:39 PM,12/05/2017 12:23:17 PM,1,0.8,1,N,90,158,1,6.5,0,0.5,1.45,0,0.3,8.75
504,12/05/2017 12:25:52 PM,12/05/2017 12:48:46 PM,1,1.2,1,N,68,100,1,14.5,0,0.5,3.05,0,0.3,18.35
505,12/05/2017 12:57:27 PM,12/05/2017 01:12:52 PM,1,1.9,1,N,164,144,1,11,0,0.5,1,0,0.3,12.8
506,12/05/2017 12:10:30 PM,12/05/2017 12:26:29 PM,1,1.2,1,N,233,234,1,11,0,0.5,2.35,0,0.3,14.15
507,12/05/2017 12:30:53 PM,12/05/2017 12:42:44 PM,1,0.7,1,N,234,68,1,8.5,0,0.5,1.85,0,0.3,11.15
508,12/05/2017 12:23:20 PM,12/05/2017 12:42:59 PM,1,0.8,1,N,186,161,1,12,0,0.5,3.2,0,0.3,16
509,12/05/2017 12:49:32 PM,12/05/2017 12:58:08 PM,1,0.8,1,N,161,237,2,7,0,0.5,0,0,0.3,7.8
510,12/05/2017 12:13:49 PM,12/05/2017 12:27:26 PM,1,1.4,1,N,236,163,2,10,0,0.5,0,0,0.3,10.8
511,12/05/2017 12:48:00 PM,12/05/2017 12:48:05 PM,1,0,2,N,161,161,3,52,0,0.5,0,0,0.3,52.8
512,12/05/2017 12:48:32 PM,12/05/2017 01:01:19 PM,1,1.6,1,N,162,234,1,10,0,0.5,2.15,0,0.3,12.95
513,12/05/2017 12:52:03 PM,12/05/2017 01:55:35 PM,3,18.2,2,N,132,151,1,52,0,0.5,10,5.76,0.3,68.56
514,12/05/2017 12:23:53 PM,12/05/2017 12:31:03 PM,4,1.24,1,N,164,90,2,7,0,0.5,0,0,0.3,7.8
515,12/05/2017 12:36:39 PM,12/05/2017 12:55:33 PM,1,1.91,1,N,246,170,1,13,0,0.5,2.76,0,0.3,16.56
516,12/05/2017 12:02:24 PM,12/05/2017 12:16:40 PM,1,1.15,1,N,43,43,1,10,0,0.5,2.16,0,0.3,12.96
517,12/05/2017 12:21:02 PM,12/05/2017 12:23:44 PM,1,0.35,1,N,163,161,2,4,0,0.5,0,0,0.3,4.8
518,12/05/2017 12:27:00 PM,12/05/2017 12:33:48 PM,1,0.7,1,N,161,100,2,6,0,0.5,0,0,0.3,6.8
519,12/05/2017 12:39:00 PM,12/05/2017 12:48:46 PM,1,0.55,1,N,164,170,2,7.5,0,0.5,0,0,0.3,8.3
520,12/05/2017 12:58:55 PM,12/05/2017 01:16:00 PM,1,0.87,1,N,233,237,2,11,0,0.5,0,0,0.3,11.8
521,12/05/2017 12:12:58 PM,12/05/2017 12:31:27 PM,2,2.9,1,N,161,125,1,13.5,0,0.5,2.85,0,0.3,17.15
522,12/05/2017 12:34:28 PM,12/05/2017 12:47:40 PM,1,1.9,1,N,125,107,1,10.5,0,0.5,2.25,0,0.3,13.55
523,12/05/2017 12:52:36 PM,12/05/2017 01:06:38 PM,1,1.4,1,N,107,161,1,10,0,0.5,2,0,0.3,12.8
524,12/05/2017 12:47:59 PM,12/05/2017 01:00:14 PM,1,1.68,1,N,234,148,1,9.5,0,0.5,2.06,0,0.3,12.36
525,12/05/2017 12:09:11 PM,12/05/2017 12:21:07 PM,1,0.9,1,N,140,237,1,9,0,0.5,2.94,0,0.3,12.74
526,12/05/2017 12:24:14 PM,12/05/2017 01:01:38 PM,1,19.63,2,N,236,132,1,52,0,0.5,11.71,5.76,0.3,70.27
527,12/05/2017 12:32:24 PM,12/05/2017 12:56:55 PM,2,1.8,1,N,113,164,1,15,0,0.5,3.16,0,0.3,18.96
528,12/05/2017 12:33:36 PM,12/05/2017 12:59:28 PM,1,1.39,1,N,233,230,1,16,0,0.5,3.36,0,0.3,20.16
529,12/05/2017 12:16:31 PM,12/05/2017 12:29:43 PM,1,1.8,1,N,158,231,1,10.5,0,0.5,2.26,0,0.3,13.56
530,12/05/2017 12:33:08 PM,12/05/2017 12:39:08 PM,1,0.9,1,N,261,231,1,6,0,0.5,1.7,0,0.3,8.5
531,12/05/2017 12:45:03 PM,12/05/2017 12:49:16 PM,1,0.9,1,N,231,125,1,5,0,0.5,1,0,0.3,6.8
532,12/05/2017 12:53:44 PM,12/05/2017 01:02:07 PM,1,1.3,1,N,125,90,1,7.5,0,0.5,2,0,0.3,10.3
533,12/05/2017 12:19:35 PM,12/05/2017 12:25:43 PM,1,1,1,N,107,79,2,6,0,0.5,0,0,0.3,6.8
534,12/05/2017 12:43:46 PM,12/05/2017 12:55:23 PM,1,1.4,1,N,90,158,1,9,0,0.5,1.95,0,0.3,11.75
535,12/05/2017 12:00:26 PM,12/05/2017 12:21:36 PM,1,1.1,1,N,162,230,1,13,0,0.5,2,0,0.3,15.8
536,12/05/2017 12:38:10 PM,12/05/2017 12:46:22 PM,1,0.8,1,N,162,237,1,7,0,0.5,1.5,0,0.3,9.3
537,12/05/2017 12:49:08 PM,12/05/2017 12:55:16 PM,1,0.9,1,N,237,262,1,6,0,0.5,1.35,0,0.3,8.15
538,12/05/2017 12:07:52 PM,12/05/2017 12:51:23 PM,2,8.8,1,N,138,170,1,36,0,0.5,8.5,5.76,0.3,51.06
539,12/05/2017 12:43:38 PM,12/05/2017 01:01:10 PM,1,1.93,1,N,229,234,2,12,0,0.5,0,0,0.3,12.8
540,12/05/2017 12:23:25 PM,12/05/2017 12:40:35 PM,1,2,1,N,113,231,2,12,0,0.5,0,0,0.3,12.8
541,12/05/2017 12:16:49 PM,12/05/2017 12:25:23 PM,1,0.9,1,N,236,263,2,7,0,0.5,0,0,0.3,7.8
542,12/05/2017 12:31:20 PM,12/05/2017 12:40:26 PM,1,0.8,1,N,263,141,1,7,0,0.5,1.95,0,0.3,9.75
543,12/05/2017 12:42:49 PM,12/05/2017 12:51:46 PM,1,0.9,1,N,237,140,2,7,0,0.5,0,0,0.3,7.8
544,12/05/2017 12:43:57 PM,12/05/2017 01:11:10 PM,6,8.85,1,N,237,138,1,29.5,0,0.5,6.06,0,0.3,36.36
545,12/05/2017 12:56:07 PM,12/05/2017 12:58:29 PM,1,0.37,1,N,231,231,1,3.5,0,0.5,0.5,0,0.3,4.8
546,12/05/2017 12:57:46 PM,12/05/2017 01:14:21 PM,1,1.09,1,N,230,100,1,11,0,0.5,3.54,0,0.3,15.34
547,12/05/2017 12:20:56 PM,12/05/2017 12:36:03 PM,1,1.94,1,N,162,142,1,11.5,0,0.5,1,0,0.3,13.3
548,12/05/2017 12:37:57 PM,12/05/2017 12:43:26 PM,1,0.87,1,N,142,239,1,5.5,0,0.5,1,0,0.3,7.3
549,12/05/2017 12:46:08 PM,12/05/2017 12:57:04 PM,1,1.15,1,N,239,237,1,8.5,0,0.5,2.32,0,0.3,11.62
550,12/05/2017 12:06:05 PM,12/05/2017 12:06:26 PM,1,0,5,N,264,1,1,95,0,0.5,15,0,0.3,110.8
551,12/05/2017 12:20:47 PM,12/05/2017 12:32:55 PM,1,2.1,1,N,237,238,2,10,0,0.5,0,0,0.3,10.8
552,12/05/2017 12:33:53 PM,12/05/2017 12:35:46 PM,1,0.5,1,N,239,238,1,3.5,0,0.5,1,0,0.3,5.3
553,12/05/2017 12:39:42 PM,12/05/2017 12:56:35 PM,1,1.9,1,N,239,237,1,12,0,0.5,3.2,0,0.3,16
554,12/05/2017 12:59:00 PM,12/05/2017 01:05:43 PM,1,0.7,1,N,237,140,2,6,0,0.5,0,0,0.3,6.8
555,12/05/2017 12:32:26 PM,12/05/2017 12:55:45 PM,0,1.4,1,N,164,48,1,14.5,0,0.5,3.8,0,0.3,19.1
556,12/05/2017 12:39:40 PM,12/05/2017 01:21:45 PM,1,17.3,1,N,132,185,2,52,0,0.5,0,5.76,0.3,58.56
557,12/05/2017 12:45:11 PM,12/05/2017 01:15:23 PM,1,3.83,1,N,162,125,1,20,0,0.5,4.16,0,0.3,24.96
558,12/05/2017 12:38:10 PM,12/05/2017 12:57:08 PM,1,1,1,N,234,186,1,12,0,0.5,2.55,0,0.3,15.35
559,12/05/2017 12:16:03 PM,12/05/2017 12:48:49 PM,1,5.4,1,N,189,186,2,24,0,0.5,0,0,0.3,24.8
560,12/05/2017 12:18:54 PM,12/05/2017 12:39:07 PM,1,7.53,1,N,75,138,1,24,0,0.5,5.75,5.76,0.3,36.31
561,12/05/2017 12:30:13 PM,12/05/2017 01:41:06 PM,1,17.71,2,N,10,43,1,52,0,0.5,6.56,5.76,0.3,65.12
562,12/05/2017 12:08:19 PM,12/05/2017 12:47:54 PM,1,12,1,N,264,264,1,37,0,0.5,6,0,0.3,43.8
563,12/05/2017 12:51:43 PM,12/05/2017 01:02:46 PM,1,3.7,1,N,264,264,2,13.5,0,0.5,0,0,0.3,14.3
564,12/05/2017 12:03:01 PM,12/05/2017 12:07:08 PM,6,0.58,1,N,142,143,2,5,0,0.5,0,0,0.3,5.8
565,12/05/2017 12:09:07 PM,12/05/2017 12:15:19 PM,6,0.7,1,N,142,239,1,5.5,0,0.5,1.58,0,0.3,7.88
566,12/05/2017 12:24:40 PM,12/05/2017 12:29:07 PM,6,0.53,1,N,166,24,2,5,0,0.5,0,0,0.3,5.8
567,12/05/2017 12:43:20 PM,12/05/2017 12:53:51 PM,6,1.02,1,N,142,163,2,8,0,0.5,0,0,0.3,8.8
568,12/05/2017 12:09:33 PM,12/05/2017 12:17:38 PM,1,1.6,1,N,48,239,1,8,0,0.5,1.5,0,0.3,10.3
569,12/05/2017 12:44:30 PM,12/05/2017 12:57:29 PM,1,1.83,1,N,238,48,1,10,0,0.5,2.16,0,0.3,12.96
570,12/05/2017 12:00:02 PM,12/05/2017 12:07:20 PM,1,1.2,1,N,264,264,1,7,0,0.5,1,0,0.3,8.8
571,12/05/2017 12:21:31 PM,12/05/2017 12:35:42 PM,1,0.7,1,N,264,264,1,9.5,0,0.5,3.05,0,0.3,13.35
572,12/05/2017 12:41:26 PM,12/05/2017 12:43:20 PM,1,0.4,1,N,264,264,1,3.5,0,0.5,1.05,0,0.3,5.35
573,12/05/2017 12:50:33 PM,12/05/2017 01:05:23 PM,1,1.3,1,N,264,264,2,10.5,0,0.5,0,0,0.3,11.3
574,12/05/2017 12:39:10 PM,12/05/2017 12:56:41 PM,3,0.85,1,N,164,68,1,11.5,0,0.5,1,0,0.3,13.3
575,12/05/2017 12:50:45 PM,12/05/2017 12:59:48 PM,2,0.3,1,N,170,230,2,7,0,0.5,0,0,0.3,7.8
576,12/05/2017 12:12:20 PM,12/05/2017 12:21:53 PM,1,1.3,1,N,141,237,2,8,0,0.5,0,0,0.3,8.8
577,12/05/2017 12:26:37 PM,12/05/2017 12:36:09 PM,1,1.3,1,N,229,237,2,8,0,0.5,0,0,0.3,8.8
578,12/05/2017 12:12:35 PM,12/05/2017 12:20:27 PM,1,1.2,1,N,264,264,2,7,0,0.5,0,0,0.3,7.8
